,author,date,genre,gutenberg_id,source,title,viaf_author_uri,dictcom_gl,oed_gl
257,"Ayres, Ruby M. (Ruby Mildred)",1920,fic,42085,gutenberg,A Bachelor Husband,,0.5711743772241993,0.29357525282569896
793,"Raine, William MacLeod,",1920,chirandom | teamred,4485,genrescorpus,Oh: you Tex!,,0.5728843597696057,0.32707774798927614
789,"Snell, Roy J.",1920,teamblack | locdetmyst | juvenile | drop,mdp.39076002660483,genrescorpus,Triple spies,,0.5747542679772375,0.3518948182521268
258,"Ayres, Ruby M. (Ruby Mildred)",1920,fic,30817,gutenberg,The Beggar Man,,0.5816023738872403,0.329035126722988
266,"Baird, Jean K. (Jean Katherine)",1920,fic,35822,gutenberg,That Little Girl of Miss Eliza's: A Story for Young People,,0.5876288659793815,0.3507981989357348
802,"Hewlett, Maurice,",1920,teamred | random,mdp.39015031235545,genrescorpus,The light heart,,0.827922077922078,0.519159456118665
790,"Bailey, Arthur Scott,",1920,teamblack | random,nyp.33433082524822,genrescorpus,The tale of Grumpy Weasel,,0.959214501510574,0.5477223427331888
246,"Adams, Samuel Hopkins",1921,fic,15431,gutenberg,Success: A Novel,,0.3883495145631068,0.1938046068308181
148,"Nathan, Robert,",1921,chirandom | teamred,4599,genrescorpus,Autumn,,0.42200908632004036,0.2322557341520679
804,"Rice, Alice Caldwell Hega",1921,teamred | random,nyp.33433076047608,genrescorpus,Quin,,0.445625,0.2451271186440678
382,"Tarkington, Booth",1921,fic,980,gutenberg,Alice Adams,,0.46159446669093557,0.26053042121684866
350,"Hurst, Fannie",1921,fic,9858,gutenberg,Star-Dust: A Story of an American Girl,,0.4635685599541021,0.23654839247043144
268,"Bassett, Sara Ware",1921,fic,18902,gutenberg,Flood Tide,,0.46412784767086024,0.248
355,"Ingram, Eleanor M. (Eleanor Marie)",1921,fic,23738,gutenberg,The Thing from the Lake,,0.4699472759226713,0.2639543537583726
376,"Rinehart, Mary Roberts",1921,fic,1960,gutenberg,Sight Unseen,,0.4730907227063045,0.2804232804232804
319,"Fisher, Dorothy Canfield",1921,fic,14957,gutenberg,The Brimming Cup,,0.47498474679682734,0.23627506089563424
809,AnonymousGhost3,1921,teamred | locghost | stew,nyp.33433075732655,genrescorpus,Humorous ghost stories,,0.4813193228254524,0.2571707317073171
291,"Cabell, James Branch",1921,fic,11639,gutenberg,Figures of Earth: A Comedy of Appearances,,0.48367346938775513,0.2510402219140083
810,"Sackville-West, V.",1921,teamred | random,mdp.39015002753815,genrescorpus,The dragon in shallow wat,,0.4913010590015129,0.26506935687263555
235,"Abbott, Eleanor Hallowell",1921,fic,43025,gutenberg,Rainy Week,,0.5076481835564054,0.26408668730650153
805,"Traprock, Walter E.",1921,chirandom | teamred,4625,genrescorpus,The cruise of the Kawa : ,,0.539247311827957,0.31597633136094677
808,"Burroughs, Edgar Rice,",1921,teamblack | chiscifi,4528,genrescorpus,The mucker,,0.5673009161381254,0.3383419689119171
811,"Putnam, Nina Wilcox,",1921,chirandom | teamred,4605,genrescorpus,West Broadway,,0.5696619950535862,0.340625
813,"Sawyer, Ruth,",1921,chirandom | teamred,4611,genrescorpus,The silver sixpence,,0.5700636942675159,0.3237850016092694
807,"Seaman, Augusta Huiell,",1921,teamred | locdetmyst | juvenile | drop,mdp.39076002194368,genrescorpus,The dragon's secret,,0.5861027190332326,0.34031890660592257
812,"Bennett, John,",1921,teamred | chifantasy,4514,genrescorpus,Madame Margot,,0.8275862068965517,0.3810665068903535
149,"Nathan, Robert,",1921,chirandom | teamred,4599,genrescorpus,Autumn,,0.8472949389179756,0.48520710059171596
806,"Byrne, Donn,",1921,chirandom | chifantasy | teamblack,4529,genrescorpus,Messer Marco Polo,,0.948768472906404,0.5438467207074429
818,"Masters, Edgar Lee,",1922,chirandom | teamred,4708,genrescorpus,Children of the market pl,,0.402657128257537,0.23265306122448978
322,"Fitzgerald, F. Scott (Francis Scott)",1922,fic,9830,gutenberg,The Beautiful and Damned,,0.4053647530709451,0.20468196519328508
274,"Beach, Rex",1922,fic,6425,gutenberg,Flowing Gold,,0.4127681571465495,0.23281786941580757
336,"Glasgow, Ellen Anderson Gholson",1922,fic,15603,gutenberg,One Man in His Time,,0.4280639431616341,0.23545531197301856
383,"Tarkington, Booth",1922,fic,18259,gutenberg,Gentle Julia,,0.43523316062176165,0.24693477194703287
826,"Burroughs, Edgar Rice,",1922,teamblack | chiscifi | stew,4655,genrescorpus,The chessmen of Mars,,0.4409937888198758,0.25926879505664263
819,"French, Joseph Lewis,",1922,teamblack | locdetmyst | locghost | stew,uc2.ark+=13960=t93776z9n,genrescorpus,Masterpieces of mystery,,0.44348629504157683,0.2511669259835519
828,"Kyne, Peter B.",1922,chirandom | teamred,4698,genrescorpus,Cappy Ricks retires,,0.45231042654028436,0.26751463759337774
830,"Jewell, Edward Alden,",1922,teamblack | random,nyp.33433076072051,genrescorpus,The moth decides,,0.4581430745814307,0.251039501039501
379,"Rinehart, Mary Roberts",1922,fic,1601,gutenberg,The Breaking Point,,0.4605606258148631,0.2529768591327792
317,"Fisher, Dorothy Canfield",1922,fic,37451,gutenberg,Rough-Hewn,,0.4650130548302872,0.22244675889942483
823,"Wells, Carolyn,",1922,teamred | det100,nyp.33433076073893,genrescorpus,The vanishing of Betty Va,,0.4702561875814155,0.2730566534914361
815,"Hamilton, Cicely,",1922,teamred | femscifi | anatscifi,dul1.ark+=13960=t16m3xm4f,genrescorpus,Theodore savage,,0.4725877192982456,0.2727740607308286
834,"French, Joseph Lewis,",1922,teamblack | locdetmyst | locghost,uc2.ark+=13960=t70v8bj6k,genrescorpus,Masterpieces of mystery,,0.4732142857142857,0.2688372093023256
814,"Lewis, Sinclair,",1922,teamred | random,uc1.32106002123104,genrescorpus,Babbitt,,0.477607864554888,0.23975409836065573
271,"Bassett, Sara Ware",1922,fic,23292,gutenberg,Ted and the Telephone,,0.4784688995215311,0.28519417475728154
833,"French, Joseph Lewis,",1922,teamblack | locdetmyst | locghost,uc2.ark+=13960=t9c53g45j,genrescorpus,Masterpieces of mystery,,0.4868274582560297,0.27917490816614865
832,"Traprock, Walter E.",1922,chirandom | teamblack,4748,genrescorpus,My northern exposure,,0.49038838760298153,0.2951529140219273
392,"Cather, Willa",1922,fic,one_of_ours_processed,lavin,One of Ours,http://viaf.org/viaf/2480701,0.5027867409797595,0.2611207394569613
822,"Dougherty, Harry V.",1922,teamred | locdetmyst,nyp.33433074968417,genrescorpus,Well-- who killed him?,,0.519298245614035,0.3191919191919192
313,"Ferber, Edna",1922,fic,20419,gutenberg,Gigolo,,0.5222262378026744,0.2656141165544463
835,"French, Joseph Lewis,",1922,teamblack | locdetmyst | locghost,uc2.ark+=13960=t23b5ww6x,genrescorpus,Masterpieces of mystery,,0.5302681992337165,0.29253228523301517
825,"Paine, Ralph Delahaye,",1922,chirandom | teamred | juvenile | drop,4720,genrescorpus,Blackbeard: buccaneer,,0.5320933625091174,0.29284633671925653
239,"Abbott, Jane",1922,fic,19057,gutenberg,Red-Robin,,0.542506919731119,0.2894809118374073
816,"Marquand, John P.",1922,chirandom | teamred,4705,genrescorpus,The unspeakable gentleman,,0.5549792531120332,0.31896869244935544
351,"Hurst, Fannie",1922,fic,12659,gutenberg,The Vertical City,,0.5566600397614314,0.2794565472007496
824,"Sampson, Emma Speed,",1922,chirandom | teamblack,4730,genrescorpus,The shorn lamb,,0.5621251071122536,0.33795180722891566
827,"Marquand, John P.",1922,teamred | random,mdp.39015062473205,genrescorpus,The unspeakable gentleman,,0.5643410852713179,0.31834795321637427
821,"Forrest, Michael D",1922,teamred | random,uc1.31822033251729,genrescorpus,Father Justin,,0.5726141078838174,0.33254716981132076
831,"Emerson, Alice B.",1922,teamred | locdetmyst | juvenile | drop,mdp.39015085351131,genrescorpus,Ruth Fielding on the St. ,,0.5826771653543307,0.3329171868497711
817,"Munford, George Frederick",1922,teamblack | locghost | stew,njp.32101067301786,genrescorpus,Ghosts and legends of Sou,,0.5892034233048058,0.37964458804523427
302,"Cobb, Irvin S. (Irvin Shrewsbury)",1922,fic,36365,gutenberg,"J. Poindexter, Colored",,0.6001062134891131,0.36559594251901945
829,"Hough, Emerson,",1922,chirandom | teamred,4690,genrescorpus,The young Alaskans on the,,0.6271018793273986,0.38602794411177643
820,"Squier, Emma-Lindsay,",1922,teamred | random,mdp.39015063096088,genrescorpus,The wild heart,,0.7301699716713881,0.38195691202872534
840,"Wells, H. G.",1923,teamred | chiscifi | stew,11018,genrescorpus,Men like gods,,0.4014450867052023,0.23471524288107204
837,"Phillpotts, Eden,",1923,det100 | teamblack,11114,genrescorpus,The red Redmaynes,,0.44168962350780533,0.2819047619047619
836,"Oppenheim, E. Phillips,",1923,teamred | chimyst,11113,genrescorpus,Michael's evil deeds,,0.44647160068846814,0.2592115434166452
839,"Burroughs, Edgar Rice,",1923,teamred | chiscifi | stew,10008,genrescorpus,Pellucidar,,0.4563600782778865,0.2800608828006088
838,"Le Queux, William,",1923,teamred | chimyst,11109,genrescorpus,The voice from the void,,0.47406285497917455,0.28472422754836846
273,"Bassett, Sara Ware",1923,fic,23728,gutenberg,Walter and the Wireless,,0.4866846777306059,0.2826330532212885
393,"Cather, Willa",1923,fic,lost_lady_processed,lavin,A Lost Lady,http://viaf.org/viaf/2480701,0.6448435689455388,0.36757693974859124
842,"Freeman, R. Austin,",1924,teamblack | chimyst,11123,genrescorpus,The red thumb mark,,0.3805415055043142,0.2301218161683278
841,"Bromfield, Louis,",1924,chirandom | teamblack,10216,genrescorpus,The green bay tree,,0.4426129426129426,0.24549501801992793
263,"Bacon, Josephine Daskam",1924,fic,26277,gutenberg,Margarita's Soul: The Romantic Recollections of a Man of Fifty,,0.47185205330432417,0.24540778839088906
843,"Fletcher, J. S.",1924,teamblack | chimyst,11121,genrescorpus,The safety pin,,0.48661485319516407,0.2973063973063973
267,"Bassett, Sara Ware",1924,fic,23560,gutenberg,Carl and the Cotton Gin,,0.5139398385913426,0.28754676643506144
845,"Ford, Ford Madox,",1925,chirandom | teamred,11022,genrescorpus,No more parades,,0.4349005424954792,0.2388758782201405
848,"Christie, Agatha,",1925,chirandom | det100 | teamblack,11141,genrescorpus,Poirot investigates,,0.4455010972933431,0.2621712367095691
846,"Phillpotts, Eden,",1925,chirandom | det100 | teamblack | stew,11156,genrescorpus,A voice from the dark,,0.45439016057396653,0.27470461868958107
847,"Knox, Ronald Arbuthnott,",1925,teamred | chimyst,11148,genrescorpus,The viaduct murder,,0.47621035058430716,0.2912621359223301
394,"Cather, Willa",1925,fic,prof_house_processed,lavin,The Professor's House,http://viaf.org/viaf/2480701,0.511085626911315,0.29304347826086957
844,"Burroughs, Edgar Rice,",1925,teamblack | chiscifi | stew,10235,genrescorpus,The moon men,,0.5324096981692231,0.3344116457743631
851,"Van Dine, S. S",1926,teamred | det100,10265,genrescorpus,The Benson murder case,,0.4003215434083601,0.2163628472222222
850,"Gask, Arthur,",1926,chirandom | teamblack | chimyst,11169,genrescorpus,Cloud: the smiter,,0.49102512963701633,0.2799770510613884
849,"Fraser, Ronald,",1926,teamred | chifantasy,11166,genrescorpus,Flower phantoms,,0.5206521739130435,0.30434782608695654
852,"Biggers, Earl Derr,",1926,teamred | det100 | chimyst,10250,genrescorpus,Fifty candles,,0.6757188498402555,0.40375
859,"Lovecraft, H. P.",1927,teamblack | pbgothic,LovecraftCharlesDexter1927,genrescorpus,The Case of Charles Dexter Ward,,0.40688732865262456,0.22823936696340258
303,"Cobb, Irvin S. (Irvin Shrewsbury)",1927,fic,45320,gutenberg,Ladies and Gentlemen,,0.43435794311979314,0.25023804989525805
857,"Keeler, Harry Stephen,",1927,teamred | chimyst,10272,genrescorpus,Find the clock,,0.4510998307952623,0.24806554392353208
856,"Hill, Grace Livingston,",1927,chirandom | teamblack,10270,genrescorpus,Job's niece,,0.4707343029443065,0.27585353785254824
853,"Mirrlees, Hope,",1927,chifantasy | teamblack,11203,genrescorpus,Lud-in-the-Mist,,0.48593181065872226,0.27376509330406146
395,"Cather, Willa",1927,fic,death_comes_processed,lavin,Death Comes for the Archbishop,http://viaf.org/viaf/2480701,0.4935409075852931,0.2832832832832833
855,"Woolf, Virginia,",1927,chirandom | teamblack,11030,genrescorpus,To the lighthouse,,0.5164835164835165,0.28344370860927154
854,"Buchan, John,",1927,chirandom | chifantasy | teamblack,11191,genrescorpus,Witch wood,,0.5244134432466709,0.2931640625
858,"Glaspell, Susan,",1927,chirandom | teamred | chimyst,10269,genrescorpus,A jury of her peers,,1.1125319693094629,0.5967153284671532
860,"Esteven, John,",1928,teamblack | chimyst,10286,genrescorpus,The door of death,,0.4145467574346112,0.23521817712367674
861,"Cox, Erle,",1928,teamblack | chiscifi,11226,genrescorpus,Out of the silence,,0.41705744431418523,0.2396917950853811
865,"Wright, S. Fowler,",1928,teamred | chifantasy | chiscifi,11242,genrescorpus,The island of Captain Spa,,0.43320129636298166,0.26116933259790404
862,"Burroughs, Edgar Rice,",1928,teamblack | chiscifi,10053,genrescorpus,The master mind of Mars,,0.43321442726912407,0.2580542264752791
863,"Keeler, Harry Stephen,",1928,teamred | chimyst,10292,genrescorpus,Sing Sing nights,,0.4482189973614776,0.25370412582630497
866,"Wells, Carolyn,",1928,teamblack | chimyst | stew,10298,genrescorpus,Deep-Lake mystery,,0.4610552763819096,0.28023690773067333
864,"Knox, Ronald Arbuthnott,",1928,chirandom | teamred | det100,11234,genrescorpus,The footsteps at the lock,,0.4749096748293858,0.27879901960784315
872,"Berkeley, Anthony,",1929,teamblack | chimyst,11252,genrescorpus,The poisoned chocolates c,,0.38646616541353385,0.22509225092250923
868,"Lewis, Sinclair,",1929,chirandom | teamblack,10312,genrescorpus,Dodsworth,,0.44821142552055526,0.23506775974569183
869,"Kline, Otis Adelbert,",1929,teamblack | chiscifi | stew,10310,genrescorpus,The planet of peril,,0.46465448768864176,0.27761457109283194
873,"Burroughs, Edgar Rice,",1929,teamred | chiscifi | stew,10301,genrescorpus,Tanar of Pellucidar,,0.46831530139103555,0.2770911181373958
867,"Burroughs, Edgar Rice,",1929,teamred | chiscifi | stew,10302,genrescorpus,The monster men,,0.4686843211433375,0.2752571082879613
871,"Christie, Agatha,",1929,teamred | chimyst | cozy,11255,genrescorpus,The Seven dials mystery,,0.4739957716701903,0.27010435850214853
875,"Wallace, Edgar,",1929,chirandom | teamblack | chimyst | stew,11277,genrescorpus,The lone house mystery,,0.6200305810397554,0.3908338637810312
870,"Hammett, Dashiell,",1929,hardboiled | det100 | teamblack | chimyst,11100,genrescorpus,Red Harvest,,0.6555488174651304,0.3751547668179942
874,"Burnett, W. R.",1929,teamred | chimyst,10065,genrescorpus,Little Caesar,,0.6669064748201439,0.3785860655737705
883,"Stapledon, Olaf,",1930,teamred | chiscifi | stew,11305,genrescorpus,Last and first men,,0.341765873015873,0.19109855174849877
876,"Berkeley, Anthony,",1930,teamblack | chimyst,11285,genrescorpus,The Piccadilly murder,,0.4023834560112163,0.23323986744838135
878,"Sayers, Dorothy L.",1930,teamblack | chimyst | cozy,11302,genrescorpus,Strong poison,,0.431869918699187,0.2522262334536703
884,"Oppenheim, E. Phillips,",1930,teamred | chimyst | stew,11300,genrescorpus,The million pound deposit,,0.44921583271097837,0.2574069040500136
877,"Manning, Frederic,",1930,chirandom | teamblack,11298,genrescorpus,Her privates: we,,0.4508090614886731,0.2554196179437648
881,"Burroughs, Edgar Rice,",1930,teamred | chifantasy | chiscifi,10083,genrescorpus,Tarzan at the earth's cor,,0.45126082047421906,0.25859247135842883
879,"Williams, Charles,",1930,chifantasy | teamblack,11311,genrescorpus,War in heaven,,0.46379853095487933,0.2712496669331202
882,"Kline, Otis Adelbert,",1930,teamred | chiscifi | stew,10336,genrescorpus,Maza of the moon,,0.4737261146496815,0.27723649247121346
886,"Kline, Otis Adelbert,",1930,teamblack | chiscifi,10337,genrescorpus,The prince of peril,,0.4758909853249476,0.2742030696576151
880,"Stratemeyer, Edward,",1930,chirandom | teamblack,10086,genrescorpus,With Taylor on the Rio Gr,,0.5983033932135728,0.3714739769566945
885,"Hammett, Dashiell,",1930,hardboiled | det100 | teamblack | chimyst,10330,genrescorpus,The Maltese falcon,,0.6059299191374663,0.318118948824343
899,"Armstrong, Martin,",1931,chirandom | teamblack,11316,genrescorpus,The romantic adventures o,,0.40082431736218443,0.21765982306793524
888,"Smith, Thorne,",1931,chifantasy | teamblack | chiscifi,10362,genrescorpus,The night life of the god,,0.4197255027130546,0.23220659248372874
891,"Queen, Ellery,",1931,teamred | det100 | chimyst,10359,genrescorpus,The Dutch shoe mystery,,0.42457507082152973,0.2288904396371249
887,"Williams, Charles,",1931,chirandom | teamblack,11349,genrescorpus,Many dimensions,,0.4255772646536412,0.24937862468931235
889,"Schuyler, George S.",1931,teamblack | chiscifi,10361,genrescorpus,Black no more,,0.4479606188466948,0.2649058577405858
898,"Rohmer, Sax,",1931,teamblack | chimyst | stew,11339,genrescorpus,Daughter of Fu Manchu,,0.45419254658385094,0.268188302425107
894,"Leinster, Murray,",1931,teamblack | chiscifi,10355,genrescorpus,Murder madness,,0.46441211167911917,0.26233122072196197
896,"Connington, J. J.",1931,chirandom | teamblack | chimyst,11323,genrescorpus,The boathouse riddle,,0.48438855160451,0.2891918208373905
897,"Cummings, Ray,",1931,teamblack | chiscifi,10090,genrescorpus,Brigands of the moon,,0.48951382268827454,0.26537842190016103
893,"Merritt, Abraham,",1931,chifantasy | teamblack | chiscifi,10357,genrescorpus,The face in the abyss,,0.5401090342679128,0.2822931785195936
895,"Merritt, Abraham,",1931,teamred | chiscifi,10096,genrescorpus,Face in the abyss,,0.5404984423676013,0.2825350749879052
892,"Hill, Grace Livingston,",1931,chirandom | teamred,10353,genrescorpus,The chance of a lifetime,,0.5436671239140375,0.32405233143240525
397,"Cather, Willa",1931,fic,shadows_rock_processed,lavin,Shadows on the Rock,http://viaf.org/viaf/2480701,0.5580952380952381,0.3234524847428073
890,"Taylor, Phoebe Atwood",1931,det100 | teamblack,10365,genrescorpus,The Cape Cod mystery,,0.5786193672099712,0.34536082474226804
904,"Bramah, Ernest,",1932,chifantasy | teamblack,11358,genrescorpus,The moon of much gladness,,0.3527858463163454,0.1996595744680851
901,"Stapledon, Olaf,",1932,teamred | chiscifi,11385,genrescorpus,Last men in London,,0.37843388960205393,0.20771101076762766
900,"Snow, C. P.",1932,teamblack | chimyst | stew,11384,genrescorpus,Death under sail,,0.4638704318936877,0.26535703149360773
906,"Morgan, Charles,",1932,chirandom | teamred,11044,genrescorpus,The fountain,,0.47003154574132494,0.26697801128624243
905,"Huxley, Aldous,",1932,chiutopia | teamblack | chiscifi,11043,genrescorpus,Brave new world,,0.4757804090419806,0.2518002880460874
907,"Dos Passos, John,",1932,chirandom | teamred,10377,genrescorpus,1919,,0.5139225181598063,0.2630188679245283
908,"Faulkner, William",1932,teamblack | pbgothic,10380,genrescorpus,Light in August,,0.5353422619047619,0.28087557603686636
902,"Shute, Nevil,",1932,chirandom | teamred,11383,genrescorpus,Lonely road,,0.5511491662911221,0.3215547703180212
903,"Evans, Margiad,",1932,chirandom | teamred,11364,genrescorpus,Country dance,,1.3655761024182076,0.732421875
911,"Herrick, Robert,",1933,chiutopia | teamblack,10108,genrescorpus,Sometime,,0.3577894235350167,0.20272393923520168
910,"Hilton, James,",1933,chiutopia | chifantasy | teamblack,11046,genrescorpus,Lost horizon,,0.39591836734693875,0.23849693251533743
909,"White, Ethel Lina,",1933,chirandom | teamred | chimyst,11416,genrescorpus,Put out the light,,0.4314222363002851,0.25177533892834086
913,"Endore, S. Guy,",1933,chifantasy | teamblack | chihorror | stew,10403,genrescorpus,The werewolf of Paris,,0.4315317838140577,0.24577114427860697
914,"Franklin, Miles,",1933,chirandom | teamred | chimyst,11396,genrescorpus,Bring the monkey,,0.4365942028985507,0.25287356321839083
912,"Oppenheim, E. Phillips,",1933,teamred | chimyst,11404,genrescorpus,Murder at Monte Carlo,,0.49582504970178926,0.2812590239676581
270,"Bassett, Sara Ware",1933,fic,43773,gutenberg,Shifting Sands,,0.4998056743101438,0.2786928104575163
916,"Linklater, Eric,",1934,chirandom | teamred,11442,genrescorpus,Magnus Merriman,,0.3902380379899014,0.21595877576514677
915,"Dickson, Carter,",1934,chirandom | teamred | chimyst,10435,genrescorpus,The Plague court murders,,0.4978235061337554,0.27985555842145987
917,"Teilhet, Darwin L.",1934,teamblack | chimyst,10460,genrescorpus,The talking sparrow murde,,0.5349149507609668,0.3025806451612903
918,"Dinesen, Isak,",1934,teamblack | pbgothic | stew,DinesenGothicTales1934,genrescorpus,Seven Gothic Tales,,0.5571210967250572,0.3289512123867952
923,"Lewis, Sinclair,",1935,teamred | chiscifi,10476,genrescorpus,It can't happen here,,0.4103728489483748,0.22189892802450228
922,"Heyer, Georgette,",1935,chirandom | teamblack,11462,genrescorpus,Regency buck,,0.4433750401026628,0.24279923191807126
920,"McKinney, J. P,",1935,chirandom | teamred,11469,genrescorpus,Crucible,,0.4689265536723164,0.2679156908665105
921,"Marsh, Ngaio,",1935,chirandom | teamblack | chimyst | cozy,11468,genrescorpus,The nursing home murder,,0.4707187222715173,0.2688
919,"Montgomery, L. M.",1935,chirandom | teamblack,11472,genrescorpus,Mistress Pat,,0.5695703586913677,0.3063891577928364
924,"Burroughs, Edgar Rice,",1935,chifantasy | teamblack,10117,genrescorpus,Tarzan and the leopard me,,0.5933869526362824,0.35456475583864117
396,"Cather, Willa",1935,fic,lucy_gayheart_processed,lavin,Lucy Gayheart,http://viaf.org/viaf/2480701,0.6072727272727273,0.3337160352085725
925,"Innes, Michael,",1936,chirandom | teamred | chimyst | stew,11499,genrescorpus,Death at the president's ,,0.39025974025974025,0.21396497530309833
927,"Latimer, Jonathan,",1936,teamblack | chimyst,10494,genrescorpus,Murder in the madhouse,,0.5929989550679206,0.3302309548431575
926,"Gellhorn, Martha,",1936,chirandom | teamred,10490,genrescorpus,The trouble I've seen,,0.6759310728182324,0.3578485181119649
932,"Pseudoman, Akkad,",1937,chirandom | teamblack | chiscifi,10526,genrescorpus,Zero to eighty,,0.4074578116494284,0.246873652436395
929,"Wells, H. G.",1937,teamred | chiscifi,11552,genrescorpus,Star-begotten,,0.4128898128898129,0.24655338249438924
934,"Linklater, Eric,",1937,chirandom | teamred,11535,genrescorpus,Juan in China,,0.41733762748255504,0.2335150342887287
933,"Allingham, Margery,",1937,chirandom | teamred | chimyst | cozy,11519,genrescorpus,Dancers in mourning,,0.4436958614051973,0.23764853033145716
930,"Rhode, John",1937,teamred | det100 | stew,11545,genrescorpus,The harvest murder,,0.4485321441843181,0.28045574057843997
928,"Bristow, Gwen,",1937,chirandom | teamblack,10514,genrescorpus,Deep summer,,0.5392690513219285,0.2995560198485244
931,"Steinbeck, John,",1937,chirandom | teamred,10531,genrescorpus,Of mice and men,,1.019280205655527,0.5699570815450644
936,"Wright, S. Fowler,",1938,chirandom | chiutopia | teamblack | chiscifi | stew,11591,genrescorpus,The adventure of Wyndham ,,0.3931128537333788,0.2414438502673797
939,"Connington, J. J.",1938,teamblack | chimyst | stew,11564,genrescorpus,Murder will speak,,0.45660672400312746,0.27243958573072496
941,"Carr, John Dickson",1938,det100 | teamblack,10543,genrescorpus,To wake the dead,,0.49017199017199015,0.2704565030146425
942,"Burroughs, Edgar Rice,",1938,teamred | chiscifi,10542,genrescorpus,The lad and the lion,,0.49513742071881606,0.2956768696749763
940,"Priestley, J. B.",1938,teamred | chiscifi,11584,genrescorpus,The doomsday men,,0.49636711281070744,0.2783644733279177
938,"Du Maurier, Daphne,",1938,teamred | pbgothic | stew,11061,genrescorpus,Rebecca,,0.5387710314557425,0.288135593220339
935,"Sarton, May,",1938,chiutopia | teamblack,10561,genrescorpus,The single hound,,0.5669663984855655,0.3289519197509512
937,"Hyde, Robin,",1938,chirandom | teamred,11575,genrescorpus,The godwits fly,,0.5904411764705882,0.29968652037617555
943,"Freeman, R. Austin,",1939,teamred | chimyst,11606,genrescorpus,The stoneware monkey,,0.3701067615658363,0.2257192033439882
944,"Berkeley, Anthony,",1939,teamblack | chimyst,11593,genrescorpus,Death in the house,,0.411124076234928,0.24413424413424414
946,"Stout, Rex,",1939,teamred | det100 | chimyst,10588,genrescorpus,Mountain cat Murders,,0.5112436897659477,0.30784508440913605
945,"Allan, Ted,",1939,chirandom | teamred,11592,genrescorpus,This time a better earth,,0.6608222490931076,0.37727272727272726
947,"Chandler, Raymond,",1939,hardboiled | det100 | teamblack | chimyst,10889,genrescorpus,The big sleep,,0.6802995391705069,0.36308024469233535
950,"Rawson, Clayton,",1940,teamred | chimyst | stew,10621,genrescorpus,The headless lady,,0.49413667610190054,0.28753462603878116
949,"Reilly, Helen,",1940,teamred | chimyst | stew,10622,genrescorpus,The dead can tell,,0.516934801016088,0.3010538308174309
951,"Shute, Nevil,",1940,chirandom | teamblack,11664,genrescorpus,Landfall,,0.5438842203548085,0.3176979374584165
952,"Atkinson, Eleanor,",1940,chirandom | teamred,10151,genrescorpus,Greyfriars Bobby,,0.5553705245628643,0.3175381263616558
398,"Cather, Willa",1940,fic,sapphira_processed,lavin,Sapphira and the Slave Girl,http://viaf.org/viaf/2480701,0.6711644177911045,0.36936936936936937
948,"Chandler, Raymond,",1940,det100 | teamblack | hardboiled | stew,11101,genrescorpus,Farewell My Lovely,,0.6788399570354458,0.3699186991869919
955,"Heyer, Georgette,",1941,chirandom | teamred,11681,genrescorpus,Faro's daughter,,0.46138921226232055,0.25822584890760725
953,"Christie, Agatha,",1941,chirandom | teamblack | chimyst,11675,genrescorpus,N or M?,,0.4931927975406236,0.28158390949088624
954,"Merritt, Abraham,",1941,teamred | chiscifi | stew,10645,genrescorpus,The metal monster,,0.5336500395882818,0.27144899904671116
965,"Stapledon, Olaf,",1942,teamred | chiscifi,11711,genrescorpus,Darkness and the light,,0.33408287825248956,0.20020429009193055
956,"Lewis, C. S.",1942,chirandom | chifantasy | teamblack,11074,genrescorpus,The Screwtape letters,,0.4090524534686971,0.24414600550964188
964,"Christie, Agatha,",1942,chirandom | teamblack | chimyst | stew,11703,genrescorpus,Five little pigs,,0.4574967962409227,0.27084680025856495
959,"Rinehart, Mary Roberts,",1942,chirandom | teamred | chimyst,10690,genrescorpus,The door,,0.48962993086620576,0.2711566617862372
963,"Marsh, Ngaio,",1942,chirandom | teamblack | chimyst | cozy,11709,genrescorpus,A man lay dead,,0.4942473633748802,0.290934160634264
961,"Gardner, Erle Stanley,",1942,teamred | det100 | chimyst,10665,genrescorpus,The case of the empty tin,,0.5031503150315032,0.29455365775056397
958,"Merritt, Abraham,",1942,teamred | chimyst | chiscifi | stew,10679,genrescorpus,Burn: witch: burn!,,0.5129811996418979,0.2954170787998681
960,"Eberhart, Mignon Good",1942,det100 | teamblack | cozy,10661,genrescorpus,Wolf in man's clothing,,0.5318949343339587,0.2875981161695447
962,"Rice, Craig,",1942,det100 | teamblack | chimyst,10688,genrescorpus,The big midget murders,,0.5744125326370757,0.32363378282469835
957,"Knight, Eric,",1942,chirandom | teamblack,11073,genrescorpus,Sam Small flies again (Th,,0.6154545454545455,0.3406428356863923
966,"Marsh, Ngaio,",1943,chirandom | teamred | chimyst,11730,genrescorpus,Colour scheme,,0.43737640079103496,0.23632003488118597
970,"Queen, Ellery,",1943,teamred | det100 | chimyst | cozy | stew,10723,genrescorpus,There was an old woman,,0.4963277928102049,0.27181208053691275
967,"Wentworth, Patricia,",1943,chirandom | teamred | chimyst,11736,genrescorpus,Miss Silver deals with de,,0.5462743236829616,0.3227715877437326
968,"Green, Henry,",1943,chirandom | teamblack,11724,genrescorpus,Caught,,0.5748837209302325,0.3421828908554572
969,"Cain, James M.",1943,hardboiled | chimyst | teamred,10700,genrescorpus,Double indemnity,,0.7778819119025304,0.4831130690161527
